time_s,DYN1-1X,DYN1-1Y,DYN1-2X,DYN1-2Y,DYN1-3X,DYN1-3Y,DYN1-4X,DYN1-4Y,DYN1-5X,DYN1-5Y,DYN1-6X,DYN1-6Y,DYN1-7X,DYN1-7Y,DYN1-8X,DYN1-8Y,DYN1-9X,DYN1-9Y,DYN1-10X,DYN1-10Y,DYN1-11X,DYN1-11Y,DYN1-12X,DYN1-12Y,DYN1-13X,DYN1-13Y,DYN1-14X,DYN1-14Y,DYN1-15X,DYN1-15Y,DYN1-16X,DYN1-16Y,DYN1-17X,DYN1-17Y,DYN1-18X,DYN1-18Y,DYN1-19X,DYN1-19Y,DYN1-20X,DYN1-20Y
28.75,-0.0026513395388259474,-0.0026513395388259474,-0.0026513395388259474,-0.0026513395388259474,-0.002336468486606876,-0.002336468486606876,-0.002336468486606876,-0.002336468486606876,-0.0017818162819798872,-0.0017818162819798872,-0.0017818162819798872,-0.0017818162819798872,-0.0011580948434202567,-0.0011580948434202567,-0.0011580948434202567,-0.0011580948434202567,-0.0005566738619963076,-0.0005566738619963076,-0.0005566738619963076,-0.0005566738619963076,-0.0026513395388259474,-0.0026513395388259474,-0.0026513395388259474,-0.0026513395388259474,-0.002336468486606876,-0.002336468486606876,-0.002336468486606876,-0.002336468486606876,-0.0017818162819798872,-0.0017818162819798872,-0.0017818162819798872,-0.0017818162819798872,-0.0011580948434202567,-0.0011580948434202567,-0.0011580948434202567,-0.0011580948434202567,-0.0005566738619963076,-0.0005566738619963076,-0.0005566738619963076,-0.0005566738619963076
28.76,-0.0027836370505630475,-0.0027836370505630475,-0.0027836370505630475,-0.0027836370505630475,-0.002466026676635689,-0.002466026676635689,-0.002466026676635689,-0.002466026676635689,-0.0019058978150053414,-0.0019058978150053414,-0.0019058978150053414,-0.0019058978150053414,-0.001261152309429748,-0.001261152309429748,-0.001261152309429748,-0.001261152309429748,-0.0006055200011627433,-0.0006055200011627433,-0.0006055200011627433,-0.0006055200011627433,-0.0027836370505630475,-0.0027836370505630475,-0.0027836370505630475,-0.0027836370505630475,-0.002466026676635689,-0.002466026676635689,-0.002466026676635689,-0.002466026676635689,-0.0019058978150053414,-0.0019058978150053414,-0.0019058978150053414,-0.0019058978150053414,-0.001261152309429748,-0.001261152309429748,-0.001261152309429748,-0.001261152309429748,-0.0006055200011627433,-0.0006055200011627433,-0.0006055200011627433,-0.0006055200011627433
28.77,-0.0029013706158885345,-0.0029013706158885345,-0.0029013706158885345,-0.0029013706158885345,-0.0025822088126252795,-0.0025822088126252795,-0.0025822088126252795,-0.0025822088126252795,-0.002018793322114398,-0.002018793322114398,-0.002018793322114398,-0.002018793322114398,-0.0013538659411135372,-0.0013538659411135372,-0.0013538659411135372,-0.0013538659411135372,-0.0006459967438556209,-0.0006459967438556209,-0.0006459967438556209,-0.0006459967438556209,-0.0029013706158885345,-0.0029013706158885345,-0.0029013706158885345,-0.0029013706158885345,-0.0025822088126252795,-0.0025822088126252795,-0.0025822088126252795,-0.0025822088126252795,-0.002018793322114398,-0.002018793322114398,-0.002018793322114398,-0.002018793322114398,-0.0013538659411135372,-0.0013538659411135372,-0.0013538659411135372,-0.0013538659411135372,-0.0006459967438556209,-0.0006459967438556209,-0.0006459967438556209,-0.0006459967438556209
28.78,-0.0030062929650373793,-0.0030062929650373793,-0.0030062929650373793,-0.0030062929650373793,-0.0026867552525466666,-0.0026867552525466666,-0.0026867552525466666,-0.0026867552525466666,-0.002121953046781402,-0.002121953046781402,-0.002121953046781402,-0.002121953046781402,-0.0014375102909645126,-0.0014375102909645126,-0.0014375102909645126,-0.0014375102909645126,-0.000680141966100504,-0.000680141966100504,-0.000680141966100504,-0.000680141966100504,-0.0030062929650373793,-0.0030062929650373793,-0.0030062929650373793,-0.0030062929650373793,-0.0026867552525466666,-0.0026867552525466666,-0.0026867552525466666,-0.0026867552525466666,-0.002121953046781402,-0.002121953046781402,-0.002121953046781402,-0.002121953046781402,-0.0014375102909645126,-0.0014375102909645126,-0.0014375102909645126,-0.0014375102909645126,-0.000680141966100504,-0.000680141966100504,-0.000680141966100504,-0.000680141966100504
28.79,-0.003105339859389833,-0.003105339859389833,-0.003105339859389833,-0.003105339859389833,-0.002786576491827151,-0.002786576491827151,-0.002786576491827151,-0.002786576491827151,-0.0022219768305925176,-0.0022219768305925176,-0.0022219768305925176,-0.0022219768305925176,-0.0015185770292636353,-0.0015185770292636353,-0.0015185770292636353,-0.0015185770292636353,-0.0007150942011598001,-0.0007150942011598001,-0.0007150942011598001,-0.0007150942011598001,-0.003105339859389833,-0.003105339859389833,-0.003105339859389833,-0.003105339859389833,-0.002786576491827151,-0.002786576491827151,-0.002786576491827151,-0.002786576491827151,-0.0022219768305925176,-0.0022219768305925176,-0.0022219768305925176,-0.0022219768305925176,-0.0015185770292636353,-0.0015185770292636353,-0.0015185770292636353,-0.0015185770292636353,-0.0007150942011598001,-0.0007150942011598001,-0.0007150942011598001,-0.0007150942011598001
28.8,-0.0031989025453327685,-0.0031989025453327685,-0.0031989025453327685,-0.0031989025453327685,-0.0028820218626753797,-0.0028820218626753797,-0.0028820218626753797,-0.0028820218626753797,-0.002318892391466712,-0.002318892391466712,-0.002318892391466712,-0.002318892391466712,-0.0015970540418847139,-0.0015970540418847139,-0.0015970540418847139,-0.0015970540418847139,-0.0007512456008396189,-0.0007512456008396189,-0.0007512456008396189,-0.0007512456008396189,-0.0031989025453327685,-0.0031989025453327685,-0.0031989025453327685,-0.0031989025453327685,-0.0028820218626753797,-0.0028820218626753797,-0.0028820218626753797,-0.0028820218626753797,-0.002318892391466712,-0.002318892391466712,-0.002318892391466712,-0.002318892391466712,-0.0015970540418847139,-0.0015970540418847139,-0.0015970540418847139,-0.0015970540418847139,-0.0007512456008396189,-0.0007512456008396189,-0.0007512456008396189,-0.0007512456008396189
28.810000000000002,-0.0032725151768096352,-0.0032725151768096352,-0.0032725151768096352,-0.0032725151768096352,-0.002958563927864233,-0.002958563927864233,-0.002958563927864233,-0.002958563927864233,-0.0023978498813431513,-0.0023978498813431513,-0.0023978498813431513,-0.0023978498813431513,-0.001658116669210383,-0.001658116669210383,-0.001658116669210383,-0.001658116669210383,-0.0007742024966732993,-0.0007742024966732993,-0.0007742024966732993,-0.0007742024966732993,-0.0032725151768096352,-0.0032725151768096352,-0.0032725151768096352,-0.0032725151768096352,-0.002958563927864233,-0.002958563927864233,-0.002958563927864233,-0.002958563927864233,-0.0023978498813431513,-0.0023978498813431513,-0.0023978498813431513,-0.0023978498813431513,-0.001658116669210383,-0.001658116669210383,-0.001658116669210383,-0.001658116669210383,-0.0007742024966732993,-0.0007742024966732993,-0.0007742024966732993,-0.0007742024966732993
28.82,-0.003319577788071292,-0.003319577788071292,-0.003319577788071292,-0.003319577788071292,-0.0030095193752517533,-0.0030095193752517533,-0.0030095193752517533,-0.0030095193752517533,-0.002451853155360413,-0.002451853155360413,-0.002451853155360413,-0.002451853155360413,-0.0016948618723617978,-0.0016948618723617978,-0.0016948618723617978,-0.0016948618723617978,-0.0007778223453367825,-0.0007778223453367825,-0.0007778223453367825,-0.0007778223453367825,-0.003319577788071292,-0.003319577788071292,-0.003319577788071292,-0.003319577788071292,-0.0030095193752517533,-0.0030095193752517533,-0.0030095193752517533,-0.0030095193752517533,-0.002451853155360413,-0.002451853155360413,-0.002451853155360413,-0.002451853155360413,-0.0016948618723617978,-0.0016948618723617978,-0.0016948618723617978,-0.0016948618723617978,-0.0007778223453367825,-0.0007778223453367825,-0.0007778223453367825,-0.0007778223453367825
28.830000000000002,-0.0033502693181638034,-0.0033502693181638034,-0.0033502693181638034,-0.0033502693181638034,-0.0030449610981313725,-0.0030449610981313725,-0.0030449610981313725,-0.0030449610981313725,-0.00249068226107727,-0.00249068226107727,-0.00249068226107727,-0.00249068226107727,-0.0017172366123947606,-0.0017172366123947606,-0.0017172366123947606,-0.0017172366123947606,-0.0007728513255260862,-0.0007728513255260862,-0.0007728513255260862,-0.0007728513255260862,-0.0033502693181638034,-0.0033502693181638034,-0.0033502693181638034,-0.0033502693181638034,-0.0030449610981313725,-0.0030449610981313725,-0.0030449610981313725,-0.0030449610981313725,-0.00249068226107727,-0.00249068226107727,-0.00249068226107727,-0.00249068226107727,-0.0017172366123947606,-0.0017172366123947606,-0.0017172366123947606,-0.0017172366123947606,-0.0007728513255260862,-0.0007728513255260862,-0.0007728513255260862,-0.0007728513255260862
28.84,-0.0033765548043284683,-0.0033765548043284683,-0.0033765548043284683,-0.0033765548043284683,-0.0030767257146300762,-0.0030767257146300762,-0.0030767257146300762,-0.0030767257146300762,-0.002525911088935857,-0.002525911088935857,-0.002525911088935857,-0.002525911088935857,-0.001737051104889976,-0.001737051104889976,-0.001737051104889976,-0.001737051104889976,-0.000771551106272445,-0.000771551106272445,-0.000771551106272445,-0.000771551106272445,-0.0033765548043284683,-0.0033765548043284683,-0.0033765548043284683,-0.0033765548043284683,-0.0030767257146300762,-0.0030767257146300762,-0.0030767257146300762,-0.0030767257146300762,-0.002525911088935857,-0.002525911088935857,-0.002525911088935857,-0.002525911088935857,-0.001737051104889976,-0.001737051104889976,-0.001737051104889976,-0.001737051104889976,-0.000771551106272445,-0.000771551106272445,-0.000771551106272445,-0.000771551106272445
28.85,-0.003382845558434902,-0.003382845558434902,-0.003382845558434902,-0.003382845558434902,-0.0030890754163742282,-0.0030890754163742282,-0.0030890754163742282,-0.0030890754163742282,-0.00254157848326247,-0.00254157848326247,-0.00254157848326247,-0.00254157848326247,-0.0017386361031769878,-0.0017386361031769878,-0.0017386361031769878,-0.0017386361031769878,-0.0007584811932441464,-0.0007584811932441464,-0.0007584811932441464,-0.0007584811932441464,-0.003382845558434902,-0.003382845558434902,-0.003382845558434902,-0.003382845558434902,-0.0030890754163742282,-0.0030890754163742282,-0.0030890754163742282,-0.0030890754163742282,-0.00254157848326247,-0.00254157848326247,-0.00254157848326247,-0.00254157848326247,-0.0017386361031769878,-0.0017386361031769878,-0.0017386361031769878,-0.0017386361031769878,-0.0007584811932441464,-0.0007584811932441464,-0.0007584811932441464,-0.0007584811932441464
28.86,-0.0033713012926055194,-0.0033713012926055194,-0.0033713012926055194,-0.0033713012926055194,-0.0030840031192880387,-0.0030840031192880387,-0.0030840031192880387,-0.0030840031192880387,-0.0025395013798559783,-0.0025395013798559783,-0.0025395013798559783,-0.0025395013798559783,-0.0017241470219666528,-0.0017241470219666528,-0.0017241470219666528,-0.0017241470219666528,-0.0007362753980135879,-0.0007362753980135879,-0.0007362753980135879,-0.0007362753980135879,-0.0033713012926055194,-0.0033713012926055194,-0.0033713012926055194,-0.0033713012926055194,-0.0030840031192880387,-0.0030840031192880387,-0.0030840031192880387,-0.0030840031192880387,-0.0025395013798559783,-0.0025395013798559783,-0.0025395013798559783,-0.0025395013798559783,-0.0017241470219666528,-0.0017241470219666528,-0.0017241470219666528,-0.0017241470219666528,-0.0007362753980135879,-0.0007362753980135879,-0.0007362753980135879,-0.0007362753980135879
28.87,-0.003350397288735592,-0.003350397288735592,-0.003350397288735592,-0.003350397288735592,-0.0030698039502486158,-0.0030698039502486158,-0.0030698039502486158,-0.0030698039502486158,-0.002527852824316608,-0.002527852824316608,-0.002527852824316608,-0.002527852824316608,-0.001702135213364733,-0.001702135213364733,-0.001702135213364733,-0.001702135213364733,-0.0007136623479671255,-0.0007136623479671255,-0.0007136623479671255,-0.0007136623479671255,-0.003350397288735592,-0.003350397288735592,-0.003350397288735592,-0.003350397288735592,-0.0030698039502486158,-0.0030698039502486158,-0.0030698039502486158,-0.0030698039502486158,-0.002527852824316608,-0.002527852824316608,-0.002527852824316608,-0.002527852824316608,-0.001702135213364733,-0.001702135213364733,-0.001702135213364733,-0.001702135213364733,-0.0007136623479671255,-0.0007136623479671255,-0.0007136623479671255,-0.0007136623479671255
28.88,-0.0033301063374045117,-0.0033301063374045117,-0.0033301063374045117,-0.0033301063374045117,-0.0030562626748600855,-0.0030562626748600855,-0.0030562626748600855,-0.0030562626748600855,-0.002516354222902006,-0.002516354222902006,-0.002516354222902006,-0.002516354222902006,-0.0016827211051525192,-0.0016827211051525192,-0.0016827211051525192,-0.0016827211051525192,-0.0007006198192352806,-0.0007006198192352806,-0.0007006198192352806,-0.0007006198192352806,-0.0033301063374045117,-0.0033301063374045117,-0.0033301063374045117,-0.0033301063374045117,-0.0030562626748600855,-0.0030562626748600855,-0.0030562626748600855,-0.0030562626748600855,-0.002516354222902006,-0.002516354222902006,-0.002516354222902006,-0.002516354222902006,-0.0016827211051525192,-0.0016827211051525192,-0.0016827211051525192,-0.0016827211051525192,-0.0007006198192352806,-0.0007006198192352806,-0.0007006198192352806,-0.0007006198192352806
28.89,-0.0033100998720703503,-0.0033100998720703503,-0.0033100998720703503,-0.0033100998720703503,-0.0030428612905527307,-0.0030428612905527307,-0.0030428612905527307,-0.0030428612905527307,-0.0025044855727962383,-0.0025044855727962383,-0.0025044855727962383,-0.0025044855727962383,-0.0016657800434968324,-0.0016657800434968324,-0.0016657800434968324,-0.0016657800434968324,-0.0006963873512858242,-0.0006963873512858242,-0.0006963873512858242,-0.0006963873512858242,-0.0033100998720703503,-0.0033100998720703503,-0.0033100998720703503,-0.0033100998720703503,-0.0030428612905527307,-0.0030428612905527307,-0.0030428612905527307,-0.0030428612905527307,-0.0025044855727962383,-0.0025044855727962383,-0.0025044855727962383,-0.0025044855727962383,-0.0016657800434968324,-0.0016657800434968324,-0.0016657800434968324,-0.0016657800434968324,-0.0006963873512858242,-0.0006963873512858242,-0.0006963873512858242,-0.0006963873512858242
28.900000000000002,-0.0032862379848989016,-0.0032862379848989016,-0.0032862379848989016,-0.0032862379848989016,-0.0030252762382058053,-0.0030252762382058053,-0.0030252762382058053,-0.0030252762382058053,-0.0024879828100051716,-0.0024879828100051716,-0.0024879828100051716,-0.0024879828100051716,-0.0016474136430604683,-0.0016474136430604683,-0.0016474136430604683,-0.0016474136430604683,-0.0006963602598373689,-0.0006963602598373689,-0.0006963602598373689,-0.0006963602598373689,-0.0032862379848989016,-0.0032862379848989016,-0.0032862379848989016,-0.0032862379848989016,-0.0030252762382058053,-0.0030252762382058053,-0.0030252762382058053,-0.0030252762382058053,-0.0024879828100051716,-0.0024879828100051716,-0.0024879828100051716,-0.0024879828100051716,-0.0016474136430604683,-0.0016474136430604683,-0.0016474136430604683,-0.0016474136430604683,-0.0006963602598373689,-0.0006963602598373689,-0.0006963602598373689,-0.0006963602598373689
28.91,-0.0032608412189396242,-0.0032608412189396242,-0.0032608412189396242,-0.0032608412189396242,-0.0030056577995251806,-0.0030056577995251806,-0.0030056577995251806,-0.0030056577995251806,-0.0024691147508327923,-0.0024691147508327923,-0.0024691147508327923,-0.0024691147508327923,-0.0016302055926814883,-0.0016302055926814883,-0.0016302055926814883,-0.0016302055926814883,-0.0007022164119249438,-0.0007022164119249438,-0.0007022164119249438,-0.0007022164119249438,-0.0032608412189396242,-0.0032608412189396242,-0.0032608412189396242,-0.0032608412189396242,-0.0030056577995251806,-0.0030056577995251806,-0.0030056577995251806,-0.0030056577995251806,-0.0024691147508327923,-0.0024691147508327923,-0.0024691147508327923,-0.0024691147508327923,-0.0016302055926814883,-0.0016302055926814883,-0.0016302055926814883,-0.0016302055926814883,-0.0007022164119249438,-0.0007022164119249438,-0.0007022164119249438,-0.0007022164119249438
28.92,-0.0032203564403892777,-0.0032203564403892777,-0.0032203564403892777,-0.0032203564403892777,-0.002970303652070752,-0.002970303652070752,-0.002970303652070752,-0.002970303652070752,-0.0024343516027697876,-0.0024343516027697876,-0.0024343516027697876,-0.0024343516027697876,-0.0016008689547151393,-0.0016008689547151393,-0.0016008689547151393,-0.0016008689547151393,-0.0006997743422693367,-0.0006997743422693367,-0.0006997743422693367,-0.0006997743422693367,-0.0032203564403892777,-0.0032203564403892777,-0.0032203564403892777,-0.0032203564403892777,-0.002970303652070752,-0.002970303652070752,-0.002970303652070752,-0.002970303652070752,-0.0024343516027697876,-0.0024343516027697876,-0.0024343516027697876,-0.0024343516027697876,-0.0016008689547151393,-0.0016008689547151393,-0.0016008689547151393,-0.0016008689547151393,-0.0006997743422693367,-0.0006997743422693367,-0.0006997743422693367,-0.0006997743422693367
28.93,-0.0031709403022450507,-0.0031709403022450507,-0.0031709403022450507,-0.0031709403022450507,-0.0029252497129429148,-0.0029252497129429148,-0.0029252497129429148,-0.0029252497129429148,-0.0023899483798307097,-0.0023899483798307097,-0.0023899483798307097,-0.0023899483798307097,-0.0015658206867921252,-0.0015658206867921252,-0.0015658206867921252,-0.0015658206867921252,-0.0006948586129894875,-0.0006948586129894875,-0.0006948586129894875,-0.0006948586129894875,-0.0031709403022450507,-0.0031709403022450507,-0.0031709403022450507,-0.0031709403022450507,-0.0029252497129429148,-0.0029252497129429148,-0.0029252497129429148,-0.0029252497129429148,-0.0023899483798307097,-0.0023899483798307097,-0.0023899483798307097,-0.0023899483798307097,-0.0015658206867921252,-0.0015658206867921252,-0.0015658206867921252,-0.0015658206867921252,-0.0006948586129894875,-0.0006948586129894875,-0.0006948586129894875,-0.0006948586129894875
28.94,-0.0031225460461465366,-0.0031225460461465366,-0.0031225460461465366,-0.0031225460461465366,-0.0028803636504335863,-0.0028803636504335863,-0.0028803636504335863,-0.0028803636504335863,-0.002346029109924919,-0.002346029109924919,-0.002346029109924919,-0.002346029109924919,-0.0015352584314705458,-0.0015352584314705458,-0.0015352584314705458,-0.0015352584314705458,-0.0006967709218432182,-0.0006967709218432182,-0.0006967709218432182,-0.0006967709218432182,-0.0031225460461465366,-0.0031225460461465366,-0.0031225460461465366,-0.0031225460461465366,-0.0028803636504335863,-0.0028803636504335863,-0.0028803636504335863,-0.0028803636504335863,-0.002346029109924919,-0.002346029109924919,-0.002346029109924919,-0.002346029109924919,-0.0015352584314705458,-0.0015352584314705458,-0.0015352584314705458,-0.0015352584314705458,-0.0006967709218432182,-0.0006967709218432182,-0.0006967709218432182,-0.0006967709218432182
28.95,-0.0030747507794307463,-0.0030747507794307463,-0.0030747507794307463,-0.0030747507794307463,-0.002835177836873056,-0.002835177836873056,-0.002835177836873056,-0.002835177836873056,-0.002302408814498028,-0.002302408814498028,-0.002302408814498028,-0.002302408814498028,-0.0015089707479003897,-0.0015089707479003897,-0.0015089707479003897,-0.0015089707479003897,-0.000704345802704673,-0.000704345802704673,-0.000704345802704673,-0.000704345802704673,-0.0030747507794307463,-0.0030747507794307463,-0.0030747507794307463,-0.0030747507794307463,-0.002835177836873056,-0.002835177836873056,-0.002835177836873056,-0.002835177836873056,-0.002302408814498028,-0.002302408814498028,-0.002302408814498028,-0.002302408814498028,-0.0015089707479003897,-0.0015089707479003897,-0.0015089707479003897,-0.0015089707479003897,-0.000704345802704673,-0.000704345802704673,-0.000704345802704673,-0.000704345802704673
28.96,-0.0030494675048301457,-0.0030494675048301457,-0.0030494675048301457,-0.0030494675048301457,-0.002811605701690727,-0.002811605701690727,-0.002811605701690727,-0.002811605701690727,-0.0022812975934321353,-0.0022812975934321353,-0.0022812975934321353,-0.0022812975934321353,-0.0015090342226127726,-0.0015090342226127726,-0.0015090342226127726,-0.0015090342226127726,-0.0007384588327791411,-0.0007384588327791411,-0.0007384588327791411,-0.0007384588327791411,-0.0030494675048301457,-0.0030494675048301457,-0.0030494675048301457,-0.0030494675048301457,-0.002811605701690727,-0.002811605701690727,-0.002811605701690727,-0.002811605701690727,-0.0022812975934321353,-0.0022812975934321353,-0.0022812975934321353,-0.0022812975934321353,-0.0015090342226127726,-0.0015090342226127726,-0.0015090342226127726,-0.0015090342226127726,-0.0007384588327791411,-0.0007384588327791411,-0.0007384588327791411,-0.0007384588327791411
28.97,-0.003030669670913331,-0.003030669670913331,-0.003030669670913331,-0.003030669670913331,-0.0027936689572256247,-0.0027936689572256247,-0.0027936689572256247,-0.0027936689572256247,-0.002267014558645019,-0.002267014558645019,-0.002267014558645019,-0.002267014558645019,-0.0015195123324571263,-0.0015195123324571263,-0.0015195123324571263,-0.0015195123324571263,-0.0007814812824561796,-0.0007814812824561796,-0.0007814812824561796,-0.0007814812824561796,-0.003030669670913331,-0.003030669670913331,-0.003030669670913331,-0.003030669670913331,-0.0027936689572256247,-0.0027936689572256247,-0.0027936689572256247,-0.0027936689572256247,-0.002267014558645019,-0.002267014558645019,-0.002267014558645019,-0.002267014558645019,-0.0015195123324571263,-0.0015195123324571263,-0.0015195123324571263,-0.0015195123324571263,-0.0007814812824561796,-0.0007814812824561796,-0.0007814812824561796,-0.0007814812824561796
28.98,-0.003005440738638563,-0.003005440738638563,-0.003005440738638563,-0.003005440738638563,-0.0027685479589493888,-0.0027685479589493888,-0.0027685479589493888,-0.0027685479589493888,-0.0022470241442968998,-0.0022470241442968998,-0.0022470241442968998,-0.0022470241442968998,-0.0015274877893027084,-0.0015274877893027084,-0.0015274877893027084,-0.0015274877893027084,-0.0008195078152327358,-0.0008195078152327358,-0.0008195078152327358,-0.0008195078152327358,-0.003005440738638563,-0.003005440738638563,-0.003005440738638563,-0.003005440738638563,-0.0027685479589493888,-0.0027685479589493888,-0.0027685479589493888,-0.0027685479589493888,-0.0022470241442968998,-0.0022470241442968998,-0.0022470241442968998,-0.0022470241442968998,-0.0015274877893027084,-0.0015274877893027084,-0.0015274877893027084,-0.0015274877893027084,-0.0008195078152327358,-0.0008195078152327358,-0.0008195078152327358,-0.0008195078152327358
28.990000000000002,-0.0029850998510705558,-0.0029850998510705558,-0.0029850998510705558,-0.0029850998510705558,-0.0027477061359831786,-0.0027477061359831786,-0.0027477061359831786,-0.0027477061359831786,-0.0022330465023167735,-0.0022330465023167735,-0.0022330465023167735,-0.0022330465023167735,-0.0015441868551027509,-0.0015441868551027509,-0.0015441868551027509,-0.0015441868551027509,-0.000862732020278009,-0.000862732020278009,-0.000862732020278009,-0.000862732020278009,-0.0029850998510705558,-0.0029850998510705558,-0.0029850998510705558,-0.0029850998510705558,-0.0027477061359831786,-0.0027477061359831786,-0.0027477061359831786,-0.0027477061359831786,-0.0022330465023167735,-0.0022330465023167735,-0.0022330465023167735,-0.0022330465023167735,-0.0015441868551027509,-0.0015441868551027509,-0.0015441868551027509,-0.0015441868551027509,-0.000862732020278009,-0.000862732020278009,-0.000862732020278009,-0.000862732020278009
29.0,-0.0029611353363800568,-0.0029611353363800568,-0.0029611353363800568,-0.0029611353363800568,-0.002722820129017635,-0.002722820129017635,-0.002722820129017635,-0.002722820129017635,-0.0022169742258803327,-0.0022169742258803327,-0.0022169742258803327,-0.0022169742258803327,-0.0015609046955688095,-0.0015609046955688095,-0.0015609046955688095,-0.0015609046955688095,-0.0009017002992499816,-0.0009017002992499816,-0.0009017002992499816,-0.0009017002992499816,-0.0029611353363800568,-0.0029611353363800568,-0.0029611353363800568,-0.0029611353363800568,-0.002722820129017635,-0.002722820129017635,-0.002722820129017635,-0.002722820129017635,-0.0022169742258803327,-0.0022169742258803327,-0.0022169742258803327,-0.0022169742258803327,-0.0015609046955688095,-0.0015609046955688095,-0.0015609046955688095,-0.0015609046955688095,-0.0009017002992499816,-0.0009017002992499816,-0.0009017002992499816,-0.0009017002992499816
29.01,-0.002934282097960842,-0.002934282097960842,-0.002934282097960842,-0.002934282097960842,-0.0026948517104662373,-0.0026948517104662373,-0.0026948517104662373,-0.0026948517104662373,-0.0021999320587060777,-0.0021999320587060777,-0.0021999320587060777,-0.0021999320587060777,-0.0015780860106811099,-0.0015780860106811099,-0.0015780860106811099,-0.0015780860106811099,-0.0009363813612101437,-0.0009363813612101437,-0.0009363813612101437,-0.0009363813612101437,-0.002934282097960842,-0.002934282097960842,-0.002934282097960842,-0.002934282097960842,-0.0026948517104662373,-0.0026948517104662373,-0.0026948517104662373,-0.0026948517104662373,-0.0021999320587060777,-0.0021999320587060777,-0.0021999320587060777,-0.0021999320587060777,-0.0015780860106811099,-0.0015780860106811099,-0.0015780860106811099,-0.0015780860106811099,-0.0009363813612101437,-0.0009363813612101437,-0.0009363813612101437,-0.0009363813612101437
29.02,-0.002900629034851288,-0.002900629034851288,-0.002900629034851288,-0.002900629034851288,-0.0026601477346875884,-0.0026601477346875884,-0.0026601477346875884,-0.0026601477346875884,-0.002178366468615417,-0.002178366468615417,-0.002178366468615417,-0.002178366468615417,-0.0015914389820423501,-0.0015914389820423501,-0.0015914389820423501,-0.0015914389820423501,-0.0009623193115711918,-0.0009623193115711918,-0.0009623193115711918,-0.0009623193115711918,-0.002900629034851288,-0.002900629034851288,-0.002900629034851288,-0.002900629034851288,-0.0026601477346875884,-0.0026601477346875884,-0.0026601477346875884,-0.0026601477346875884,-0.002178366468615417,-0.002178366468615417,-0.002178366468615417,-0.002178366468615417,-0.0015914389820423501,-0.0015914389820423501,-0.0015914389820423501,-0.0015914389820423501,-0.0009623193115711918,-0.0009623193115711918,-0.0009623193115711918,-0.0009623193115711918
29.03,-0.0028581105567601047,-0.0028581105567601047,-0.0028581105567601047,-0.0028581105567601047,-0.0026169223896334724,-0.0026169223896334724,-0.0026169223896334724,-0.0026169223896334724,-0.0021505199372189817,-0.0021505199372189817,-0.0021505199372189817,-0.0021505199372189817,-0.0015984400325864557,-0.0015984400325864557,-0.0015984400325864557,-0.0015984400325864557,-0.0009771896881478489,-0.0009771896881478489,-0.0009771896881478489,-0.0009771896881478489,-0.0028581105567601047,-0.0028581105567601047,-0.0028581105567601047,-0.0028581105567601047,-0.0026169223896334724,-0.0026169223896334724,-0.0026169223896334724,-0.0026169223896334724,-0.0021505199372189817,-0.0021505199372189817,-0.0021505199372189817,-0.0021505199372189817,-0.0015984400325864557,-0.0015984400325864557,-0.0015984400325864557,-0.0015984400325864557,-0.0009771896881478489,-0.0009771896881478489,-0.0009771896881478489,-0.0009771896881478489
29.04,-0.0028122440385900983,-0.0028122440385900983,-0.0028122440385900983,-0.0028122440385900983,-0.0025709838972143677,-0.0025709838972143677,-0.0025709838972143677,-0.0025709838972143677,-0.002122152648945251,-0.002122152648945251,-0.002122152648945251,-0.002122152648945251,-0.0016040891182765088,-0.0016040891182765088,-0.0016040891182765088,-0.0016040891182765088,-0.0009864444160220147,-0.0009864444160220147,-0.0009864444160220147,-0.0009864444160220147,-0.0028122440385900983,-0.0028122440385900983,-0.0028122440385900983,-0.0028122440385900983,-0.0025709838972143677,-0.0025709838972143677,-0.0025709838972143677,-0.0025709838972143677,-0.002122152648945251,-0.002122152648945251,-0.002122152648945251,-0.002122152648945251,-0.0016040891182765088,-0.0016040891182765088,-0.0016040891182765088,-0.0016040891182765088,-0.0009864444160220147,-0.0009864444160220147,-0.0009864444160220147,-0.0009864444160220147
29.05,-0.0027576474518463765,-0.0027576474518463765,-0.0027576474518463765,-0.0027576474518463765,-0.002517240279850838,-0.002517240279850838,-0.002517240279850838,-0.002517240279850838,-0.002088046523719207,-0.002088046523719207,-0.002088046523719207,-0.002088046523719207,-0.0016024445939464694,-0.0016024445939464694,-0.0016024445939464694,-0.0016024445939464694,-0.0009847169552084632,-0.0009847169552084632,-0.0009847169552084632,-0.0009847169552084632,-0.0027576474518463765,-0.0027576474518463765,-0.0027576474518463765,-0.0027576474518463765,-0.002517240279850838,-0.002517240279850838,-0.002517240279850838,-0.002517240279850838,-0.002088046523719207,-0.002088046523719207,-0.002088046523719207,-0.002088046523719207,-0.0016024445939464694,-0.0016024445939464694,-0.0016024445939464694,-0.0016024445939464694,-0.0009847169552084632,-0.0009847169552084632,-0.0009847169552084632,-0.0009847169552084632
