time,disp_true,vel_true,acc_true,disp_noisy
11.925,5.8253040984911055e-05,0.0023393788294674314,-0.09826269716786681,5.676983466180486e-05
11.93,6.874535255938133e-05,0.0018547461498610634,-0.10919625065585899,6.901139738167095e-05
11.935,7.654154689319047e-05,0.0012474163229088415,-0.10632376309951909,7.727692692702527e-05
11.94,8.148786188979991e-05,0.0007915085188658726,-0.04289263155733985,7.801933976044034e-05
11.945,8.535026449074753e-05,0.000818490007335443,-0.05730474403848478,8.575693129092172e-05
11.950000000000001,8.843760836707935e-05,0.00021846107848102472,-0.17015134664915324,9.232316035090381e-05
11.955,8.667938468492985e-05,-0.0008830234591560896,-0.21354259168300221,9.105280950261581e-05
11.96,7.978064149505518e-05,-0.0019169648383489976,-0.19320737455474096,8.216035356459988e-05
11.965,6.774810840117714e-05,-0.0028150972047034993,-0.13626632070011693,6.846696130383324e-05
11.97,5.235872777380898e-05,-0.003279628045350167,-0.1143853880837362,5.4938549672714376e-05
11.975,3.446152931194384e-05,-0.003958951085540861,-0.14196512648233447,3.642772302623224e-05
11.98,1.286199655225099e-05,-0.004699279310173512,-0.11516440616402782,9.717359086254885e-06
11.985,-1.1945019027155023e-05,-0.00511059514718114,-0.03999155396082008,-1.4501797346040822e-05
11.99,-3.7750925507169556e-05,-0.0050991948497817125,0.039044660916450355,-3.59822753261832e-05
11.995000000000001,-6.23831378689016e-05,-0.004720148538016636,0.061944782480363204,-6.425995524781456e-05
12.0,-8.524754826160616e-05,-0.0044797470249780804,0.06726642005185582,-8.811615429488513e-05
12.005,-0.00010665588665747396,-0.004047484337498078,0.10141371276835673,-0.00010304690127801022
12.01,-0.0001256391720875823,-0.003465609897294513,0.11120078566938958,-0.000125467768847145
12.015,-0.00014168391327335967,-0.002935476480804182,0.16331745319047972,-0.00014186684343413543
12.02,-0.00015390888659934506,-0.001832435365389716,0.27147283529565913,-0.0001572760342432391
12.025,-0.00015899292135597665,-0.00022074812784759036,0.238102089553761,-0.00016024568557689934
12.030000000000001,-0.00015759589176409118,0.0005485855301478941,0.13498881523153822,-0.00015856288315449187
12.035,-0.00015379925301616738,0.0011291400244677918,0.17023595308908135,-0.0001563356446542467
12.040000000000001,-0.00014530563462568748,0.002250945061038708,0.17128737445231138,-0.00014869704150155397
12.045,-0.00013221898881306477,0.0028420137689909057,0.10800411143466071,-0.00012733204996216504
12.05,-0.00011702986718745647,0.003330986175385315,0.16197473071653698,-0.00011309422162356069
12.055,-9.770517575472139e-05,0.004461761076156276,0.161810835550159,-9.799849401078781e-05
12.06,-7.365650808602117e-05,0.004949094530886905,0.019063613361617725,-7.737591530481394e-05
12.065,-4.961393099584019e-05,0.004652397209772453,-0.015134966180049055,-5.4443607783771005e-05
12.07,-2.6260188874641936e-05,0.004797744869086414,0.04973347500251733,-2.7518769025251526e-05
12.075000000000001,-1.2328100579398862e-06,0.005149731959797626,0.0470349465427438,-7.539614774904045e-06
12.08,2.4838745499846366e-05,0.0052680943345138525,0.008526203117918338,2.3575731976669324e-05
12.085,5.1158520743633246e-05,0.00523499399097681,-0.011537423674759083,4.5501657656860736e-05
12.09,7.726398894679763e-05,0.005152720097766262,-0.0702139987651308,7.699645985662403e-05
12.095,0.00010168828340783376,0.0045328540033255016,-0.12572373237897308,0.00010223849619273603
12.1,0.00012260194553950993,0.003895482773976531,-0.08237787528504675,0.00012208566593936528
12.105,0.00014152943185302705,0.003709075250475034,-0.07473638698912168,0.00014760816934587855
12.11,0.00015895758923551402,0.003148118904085314,-0.14514194398808347,0.0001583814044618793
12.115,0.00017249857811118323,0.0022576558105941993,-0.21756103550666703,0.00017733767880841048
12.120000000000001,0.00018083925289150707,0.0009725085490186439,-0.2410040827637565,0.0001816601713051826
12.125,0.0001825344143771119,-0.00015238501704336588,-0.17561683788933136,0.00018816040811330556
12.13,0.00018015616253996963,-0.0007836598298746698,-0.14026762418163344,0.00017524242481188352
12.135,0.00017444333329480287,-0.0015550612588597003,-0.12849458858289925,0.00017141487420405476
12.14,0.00016513426950865158,-0.0020686057157036624,-0.10947918672602312,0.00016433720519216455
12.145,0.00015357443260438901,-0.0026498531261199315,-0.1232046201656001,0.00015805144320258372
12.15,0.0001385639705182568,-0.0033006519173596634,-0.13721159011651474,0.00013789081025962366
12.155000000000001,0.00012046791258244941,-0.004021969027285079,-0.14693618198848174,0.00011857157852786734
12.16,9.83101438650055e-05,-0.004770013737244481,-0.11959624659132985,0.00010001125769249086
12.165000000000001,7.324372959235154e-05,-0.005217931493198377,-0.06846320379611681,7.577560319723038e-05
12.17,4.650842236229576e-05,-0.005454645775205649,-0.041946180524544095,4.436329131229098e-05
12.175,1.8823160273905522e-05,-0.005637393298443818,-0.03082645827227823,1.689401647593379e-05
12.18,-9.779024867306215e-06,-0.005762910357928431,0.019297816842134795,-5.031909204257623e-06
12.185,-3.803362907439954e-05,-0.00544441513002247,0.06964870803494207,-3.454694384824742e-05
12.19,-6.415325653868909e-05,-0.005066423277579011,0.026646117876211965,-5.9920964688077666e-05
12.195,-8.957422972306802e-05,-0.005177953951260351,0.04940474242507379,-8.694479182438582e-05
12.200000000000001,-0.00011466571715772322,-0.004572375853328273,0.20391129569183936,-0.00011705375673510766
12.205,-0.00013389852753486727,-0.0031388409943419572,0.21545996693353456,-0.00013399726739993578
12.21,-0.00014732707120271795,-0.002417776183992927,0.13163149442132444,-0.00015029735360913755
12.215,-0.0001581709000863514,-0.001822526050128713,0.1443445359406681,-0.0001554447492541486
12.22,-0.00016505565704432444,-0.0009743308245862463,0.16123060042679851,-0.0001665809417553745
12.225,-0.0001681244272597248,-0.00021022004586072765,0.1738916625957193,-0.00017291619793384969
12.23,-0.00016675781143220131,0.0007645858013709471,0.17994619588652602,-0.0001664324591886915
12.235,-0.00016075331630367764,0.0015892419130045326,0.1323293679423785,-0.0001576059955025347
12.24,-0.00015142970557935697,0.002087879480794732,0.08121826398953766,-0.00015527976862450083
12.245000000000001,-0.0001401401570698964,0.002401424552899909,0.05593162959094348,-0.00014049750420805875
12.25,-0.00012750443878334374,0.002647195776704167,0.03499655926287319,-0.00012904784851050207
12.255,-0.00011401416692470778,0.002751390145528641,0.03546981796978686,-0.00011124643857150542
12.26,-9.960952814449186e-05,0.0030018939564020355,0.050655315318004664,-0.00010534013203011451
12.265,-8.394760418648885e-05,0.0032579432987086877,0.059957937291518465,-8.077451627555843e-05
12.27,-6.709482944501914e-05,0.00360147332931722,0.1183683558800355,-6.906089157056528e-05
12.275,-4.70097687295223e-05,0.004441626857509043,0.11493248845116785,-4.746492714966945e-05
12.280000000000001,-2.3588075396032376e-05,0.004750798213828899,0.018279895329473272,-2.1183512846776355e-05
12.285,-1.3467143069866716e-07,0.004624425810803775,-0.00089898909634515,4.0090293004413195e-06
12.290000000000001,2.3184574757727096e-05,0.004741808322865447,0.014456126882990764,2.3328261032197638e-05
12.295,4.703607901125482e-05,0.004768987079633683,-0.014203098198850052,4.5006715767917364e-05
12.3,7.052621794569259e-05,0.004599777340876947,-0.03803936496966382,6.90443935076005e-05
12.305,9.29226638806457e-05,0.004388593429937045,-0.041749588788399065,9.618370708466211e-05
12.31,0.00011447056509471826,0.004182281452992956,-0.09799672160149724,0.00011200534946788526
12.315,0.00013372359882458812,0.0034086262139220724,-0.15578787193414245,0.00013464069185556218
12.32,0.00014864460636166964,0.0026244027336515315,-0.115925503260485,0.0001486640453756244
12.325000000000001,0.00016077951172282633,0.0022493711813172225,-0.11610697601155344,0.00016290187371422875
12.33,0.00017031408622385309,0.0014633329735359972,-0.18654169260543013,0.00017040849236320325
12.335,0.0001749451304725986,0.0003839542552629212,-0.17917076959836226,0.00017372460301912386
12.34,0.00017486249864452115,-0.00032837472244762536,-0.14555505926169676,0.00017346063401168737
12.345,0.00017147813674329675,-0.0010715963373540464,-0.13152241784221264,0.00017001253885204855
12.35,0.00016446705729051,-0.0016435989008697519,-0.05235523214837953,0.00016060864296212448
12.355,0.00015618074940168097,-0.0015951486588378417,-0.031074417347861576,0.0001575894974395699
12.36,0.00014781403543924636,-0.0019543430743483676,-0.16437216842698582,0.00014840007636818795
12.365,0.00013500104654274152,-0.0032388703431077,-0.2152199684317184,0.00013089563156255734
12.370000000000001,0.00011622698801797975,-0.004106542758665552,-0.11251392170866184,0.00011509048724229895
12.375,9.493873220549104e-05,-0.004364009560194318,-0.05032373894992099,9.417094340295907e-05
12.38,7.258148539472181e-05,-0.004609780148164762,-0.020011779445858278,7.09416707485501e-05
12.385,4.935017266348269e-05,-0.004564127354652901,-0.007704658431766098,4.9015745068358685e-05
12.39,2.661811111931283e-05,-0.004686826732482423,-0.03199425879580539,2.6314410428822655e-05
12.395,2.249240507231496e-06,-0.004884069942610955,-0.004847212916894977,4.7514421338563785e-06
12.4,-2.161683588127561e-05,-0.004735298861651372,0.06090839119714591,-2.1628960546825392e-05
12.405000000000001,-4.460505978207386e-05,-0.004274986030639496,0.1642037945492267,-4.2944457897319976e-05
12.41,-6.312432131960761e-05,-0.003093260916159105,0.18567759444548776,-6.701513176293267e-05
12.415000000000001,-7.657336576600518e-05,-0.002418210086184618,0.08534594848660297,-7.953716155320001e-05
12.42,-8.81707734488142e-05,-0.0022398014312930755,0.07433431692786233,-9.2009697154573e-05
12.425,-9.819410906169352e-05,-0.0016748669169059948,0.11790093391826693,-9.930184098500537e-05
12.43,-0.0001049092749237196,-0.0010607920921104062,0.10465305855596235,-0.00010474620176338247
12.435,-0.00010918759421879557,-0.0006283363313463713,0.09701275350636454,-0.00010453172694484033
12.44,-0.0001110071800513178,-9.066455704676084e-05,0.06167477287867434,-0.00011332519450506759
12.445,-0.00011088534098958485,-1.1588602559627992e-05,0.01392338297020486,-0.0001085077601193521
12.450000000000001,-0.00011117070898414725,4.856927265528777e-05,0.042785630864755196,-0.00011349017513471538
12.455,-0.00010986913841747364,0.000416267706087924,0.06226325886530899,-0.00010979460903060486
12.46,-0.00010722611400601931,0.0006712018613083777,0.10326839872822714,-0.00010764986084518359
12.465,-0.00010231710987390443,0.0014489516933701954,0.1327480538834217,-0.00010489468433006548
12.47,-9.308553428488391e-05,0.0019986824001425947,0.08871132295223479,-9.545779231421183e-05
12.475,-8.263710445225142e-05,0.0023360649228925433,0.08307145613268914,-7.816782232712335e-05
12.48,-6.95008200295204e-05,0.002829396961469486,0.06587551179015774,-7.099116493744444e-05
12.485,-5.489173686402977e-05,0.0029948200407941207,0.05533268608922271,-5.210088284277238e-05
12.49,-3.904649469864265e-05,0.0033827238223617133,0.0737869263757805,-3.7153637796682514e-05
12.495000000000001,-2.1235700583782863e-05,0.0037326893045519258,0.061634988275582024,-2.294880558400772e-05
12.5,-1.8788514962005623e-06,0.0039990737051175335,0.060899045786104486,-1.8807791779848166e-06
12.505,1.9030632521116253e-05,0.004341679762412971,0.02432264519819623,1.9368725920650656e-05
12.51,4.062189236154257e-05,0.004242300157099496,-0.06398777093826981,4.1987570245362794e-05
12.515,6.07097568845e-05,0.0037018020530302726,-0.13288156061980125,5.9574505365817305e-05
12.52,7.736983318056749e-05,0.0029134845509014833,-0.16403558081960395,7.31524111858305e-05
12.525,8.971295502824587e-05,0.002061446244834233,-0.07701037256211754,8.775319690965999e-05
12.530000000000001,9.958863060085224e-05,0.002143380825280308,0.04954199897796553,0.00010284892452243287
12.535,0.00011160492009173176,0.0025568662346138883,-0.02354992778001875,0.00011151040757894189
12.540000000000001,0.0001233113182464516,0.0019078815474801204,-0.20465503561168757,0.00012213516012825963
12.545,0.0001294079658754711,0.0005103158784970124,-0.22560852742168142,0.00012528629015453243
12.55,0.0001294216510825239,-0.0003482037267366937,-0.11988367397107831,0.00013287539911833082
12.555,0.0001267658324439521,-0.0006885208612137706,-0.06839318495151897,0.0001261936836175953
12.56,0.0001224897968305259,-0.0010321355762518834,-0.08313455384413701,0.00012553376109900413
12.565,0.00011619476352687418,-0.0015198663996551407,-0.11259232459676065,0.00011810963276485353
12.57,0.00010699400241108189,-0.00215805882221949,-0.10829438143347117,0.00010921717682683759
12.575000000000001,9.501410892455204e-05,-0.0026028102139898524,-0.07677615839722529,9.964830030726573e-05
12.58,8.11810808608188e-05,-0.002925820406191743,-0.1242391199574454,8.15169291089735e-05
12.585,6.446276076530829e-05,-0.0038452014135643064,-0.16076080878750756,6.409497461816677e-05
12.59,4.332551848100581e-05,-0.004533428494066819,-0.10976543580009847,4.769590003117636e-05
12.595,1.9627014058688357e-05,-0.004942855771565291,-0.05968837722674291,2.1958921806120973e-05
12.6,-5.825471995860642e-06,-0.005130312266334248,0.0685721595686882,-7.80358378234051e-06
12.605,-2.9831059941557095e-05,-0.004257134175878409,0.19142321063602505,-2.6908340695554702e-05
12.61,-4.8258988806669856e-05,-0.0032160801599739972,0.14140781410229425,-4.401683199003062e-05
12.615,-6.318784672121647e-05,-0.0028430560348554667,0.0913241378309006,-6.962182571136777e-05
12.620000000000001,-7.628959693516296e-05,-0.002302838781664991,0.12705257799269012,-7.976813443470691e-05
12.625,-8.596629534843593e-05,-0.0015725302549285654,0.14103348543068267,-8.82316407356386e-05
12.63,-9.211163418127843e-05,-0.0008925039273581644,0.1350779011183315,-9.009592185065863e-05
12.635,-9.494633822212837e-05,-0.00022175124374525018,0.18236587522649392,-9.273561192502328e-05
12.64,-9.345545284390568e-05,0.0009311548249067748,0.1791523543455996,-9.2009697154573e-05
12.645,-8.657476157816104e-05,0.001569772299710746,0.08516660443381734,-8.41236230574086e-05
12.65,-7.843147581869064e-05,0.0017828208692449482,0.042610305111367854,-8.153342717193828e-05
12.655000000000001,-6.867947065884282e-05,0.0019958753508244245,0.04000570970279292,-7.20470409671903e-05
12.66,-5.8553926644910665e-05,0.0021828779662728774,0.03385269906354322,-5.505403611346783e-05
12.665000000000001,-4.693170304712663e-05,0.0023344023414598567,-7.279371429151985e-05,-4.6640024001430496e-05
12.67,-3.57192890783548e-05,0.0021821500291299622,-0.019477725653202493,-3.233620341096702e-05
12.675,-2.492924892160048e-05,0.0021396250849278317,0.022111188957996304,-2.687534456962514e-05
12.68,-1.3790581279683277e-05,0.0024032619187099253,0.07462456465027124,-1.6745533909250778e-05
12.685,-4.796494304586323e-07,0.002885870731430544,0.027683873465046735,-4.025527363406099e-06
12.69,1.3883681968308231e-05,0.0026801006533603926,-0.06071536038337391,1.6118607516589173e-05
12.695,2.6124069913679768e-05,0.002278717127596805,-0.07375249146507933,2.928406176248289e-05
12.700000000000001,3.68197407567027e-05,0.0019425757387095993,-0.10385199176801851,3.834149833014661e-05
12.705,4.490774669913164e-05,0.0012401972099166199,-0.13186632661108988,4.3554886227016804e-05
12.71,4.939825027820783e-05,0.0006239124725987004,-0.10193134585259218,5.117699131674475e-05
12.715,5.153652485975228e-05,0.00022088375139069793,-0.015443336065401879,5.323924918734213e-05
12.72,5.268051542490816e-05,0.00046947911194468163,0.068051604308649,4.701947944962042e-05
12.725,5.649609748509509e-05,0.0009013997944771879,-0.00960037361871509,5.551598187648165e-05
12.73,6.002114248949944e-05,0.00037347537575753073,-0.12806627966279968,6.079536202521096e-05
12.735,5.989229859640382e-05,-0.000379263002150809,-0.09262663212771971,6.298960439952658e-05
12.74,5.725861629014395e-05,-0.0005527909455196664,0.03216487113626766,5.7017305606276545e-05
12.745000000000001,5.548522932440574e-05,-5.761429078813238e-05,0.03347667551427994,5.5895437324671565e-05
12.75,5.551958692879209e-05,-0.000218024190376867,-0.13351313776133486,5.533450318386908e-05
12.755,5.151446361986735e-05,-0.001392745668401481,-0.12939983580839787,5.224936540945539e-05
12.76,4.3441846064894e-05,-0.0015120225484608458,0.03171119420304501,3.9611849178434605e-05
12.765,3.722409457230758e-05,-0.001075633726371031,0.014006598854964447,3.553682762613416e-05
12.77,3.1360888544197825e-05,-0.0013719565599112013,-0.049563183083826845,2.512654989535856e-05
12.775,2.3769785908883994e-05,-0.0015712655572092994,-0.07668164788356786,2.253635400988824e-05
12.780000000000001,1.5047822097849495e-05,-0.00213877303874688,-0.12396661110314029,1.6432070712919977e-05
12.785,2.0987920796117906e-06,-0.0028109316682407024,-0.0538009212273561,-1.1548644075345365e-07
12.790000000000001,-1.1715964426594447e-05,-0.002676782251020441,0.049602929848496444,-1.2423041412478657e-05
12.795,-2.425318560590935e-05,-0.002314902369755738,0.04074278855660425,-2.3163280402549848e-05
12.8,-3.561524353224208e-05,-0.0022693543654543984,0.021259026927203425,-2.799721285123012e-05
12.805,-4.6480922688667864e-05,-0.0021023121004837037,0.028223007244602492,-4.670601625328961e-05
12.81,-5.670711291333481e-05,-0.0019871242930083735,0.023662619842967,-5.469107872824269e-05
12.815,-6.645711251738548e-05,-0.0018656859020540336,0.03166350828961372,-6.698213563700311e-05
12.82,-7.518680850926977e-05,-0.0016704892101122362,0.02617857685728326,-7.419178915261158e-05
12.825000000000001,-8.341719999244419e-05,-0.001603900133481201,0.016811822495458175,-8.349669666474698e-05
12.83,-9.114651349841212e-05,-0.0015023709851576545,0.04698065647514931,-9.232316035090381e-05
12.835,-9.797735837630826e-05,-0.001134093568729708,0.12465925103716663,-9.854293008862552e-05
12.84,-0.00010154977134760448,-0.0002557784747859883,0.15473284734160186,-9.806448626264693e-05
12.845,-0.00010095738909544863,0.00041323490468631074,0.11011006320797781,-0.0001001432421962091
12.85,-9.783143502071294e-05,0.0008453221572937897,0.05308867598998376,-0.00010118262016299018
12.855,-9.304247537803695e-05,0.0009441216645861483,0.011198393620593662,-9.423693565481817e-05
12.86,-8.849462014055503e-05,0.0009573060934997263,0.036864017846151675,-9.098681725075669e-05
12.865,-8.297435958059925e-05,0.001312761843047665,0.1400188632739924,-8.037856276440374e-05
12.870000000000001,-7.422679545421563e-05,0.0023574947262396504,0.1793596795979482,-7.635303540099764e-05
12.875,-6.001482631981233e-05,0.003106358639027147,0.10849458767462827,-5.761123587300859e-05
12.88,-4.395108549063144e-05,0.003442440602985933,0.11142881272713581,-4.1212161286018176e-05
12.885,-2.4702006140988744e-05,0.004220646766298505,0.1057133053719276,-2.4301646747119604e-05
12.89,-2.6643666217290982e-06,0.004499573656705209,0.07159109527192821,-1.1383663445697574e-06
12.895,2.0800332038696082e-05,0.004936557719017787,0.08231823886514561,1.9401722046580213e-05
12.9,4.668519755386398e-05,0.005322756045356665,0.02324823416996226,4.906523925725302e-05
12.905000000000001,7.301894989325894e-05,0.00516904006071741,-0.049752386507336245,6.955583345950865e-05
12.91,9.807067350396962e-05,0.004825232180283303,-0.06564184286935804,9.677763735139415e-05
12.915000000000001,0.00012135390611836535,0.00451262163202383,-0.044961573084529874,0.00012048535383178171
12.92,0.00014354813905990022,0.004375616449438004,-0.08363439192979379,0.000146304822371661
12.925,0.00016405184085452004,0.0036762777127258917,-0.20407556008756825,0.00016882467831858447
12.93,0.00017920686886857806,0.0023348608485623213,-0.2656512750483304,0.00017793160907514252
12.935,0.00018747419089828722,0.0010197649622425875,-0.25338942545088794,0.00018720352046134838
12.94,0.00018961786707352403,-0.0001990334059465582,-0.23641758214543404,0.0001863126250612503
12.945,0.00018564155198818477,-0.0013444108592117528,-0.1769909703843588,0.00018540523159818744
12.950000000000001,0.00017710715088279267,-0.001968943109790146,-0.13689689927657606,0.00018019184370131726
12.955,0.0001655134930927921,-0.0027133798519775134,-0.1565031139807488,0.00016049315652137103
12.96,0.0001499240309598944,-0.003533974249597634,-0.14782874173828917,0.00014998389041280674
12.965,0.00013049743296203697,-0.004191667269360405,-0.10399391118903131,0.00013251244173310568
12.97,0.00010849899488590351,-0.004573913361487947,-0.11711386170862635,0.00010865624268603511
12.975,8.409534717323309e-05,-0.005362805886446669,-0.18203183837862133,8.35626889166061e-05
12.98,5.4427351527187214e-05,-0.00639423174527416,-0.12783751445265687,5.6885321102558315e-05
12.985,2.1569152596054366e-05,-0.006641181030973237,0.012178192113889222,1.9302733668791537e-05
12.99,-1.091882394146179e-05,-0.006272449824135268,0.07454788010951822,-1.30994619940346e-05
12.995000000000001,-4.110130175375885e-05,-0.005895702229878055,0.01499848090061387,-4.6260568553240574e-05
13.0,-7.105017390656438e-05,-0.006122465015129129,-0.010936863956560391,-7.013326566327592e-05
13.005,-0.00010177956891989888,-0.006005070869443659,0.07238869587060251,-0.0001011661221000254
13.01,-0.00013024641277291924,-0.005398578056423104,0.089821851780724,-0.00013185251921451452
13.015,-0.00015636993037238672,-0.005106852351636419,0.07104215309709062,-0.00015887634635082266
13.02,-0.0001810213419521468,-0.004688156525452198,0.12039674358084945,-0.00018114873135327444
13.025,-0.0002026018989149789,-0.0039028849158279245,0.15019315462933042,-0.0002023322442000508
13.030000000000001,-0.00022021242004509437,-0.003186224979158894,0.13135467377561605,-0.0002235652512357215
13.035,-0.00023464723843544315,-0.002589338178071764,0.19095213543957895,-0.00024009631032643013
13.040000000000001,-0.00024449810274621426,-0.0012767036247631042,0.3125303301128075,-0.00024931872752374166
13.045,-0.0002466189376656128,0.0005359651230563112,0.3468482886934882,-0.00025068806674981834
13.05,-0.00023964091638199622,0.0021917792621717782,0.26778555478238564,-0.00024301646747119604
13.055,-0.00022578212711719703,0.003213820670880168,0.17332180790511167,-0.00022602346261747357
13.06,-0.00020798154032307303,0.003924997341222895,0.16067154148262083,-0.00020774360885249835
13.065,-0.0001861732499653655,0.004820536085706376,0.18708749328508675,-0.00018664258632054587
13.07,-0.0001596919059121297,0.0057958722740737625,0.1923573581127243,-0.00015869486765821009
13.075000000000001,-0.0001282365297641066,0.0067441096668336194,0.13582676844692207,-0.0001271175751436229
13.08,-9.314283481423992e-05,0.007154139958542983,0.054209169323400204,-9.222417197311513e-05
13.085,-5.702872429995333e-05,0.0072862013600676215,0.04548582348939505,-5.678633272476964e-05
13.09,-1.989873003490213e-05,0.007608998193436934,0.07678833758518042,-2.2849817206219044e-05
13.095,1.9261119750100553e-05,0.008054084735919426,0.06229277660646324,1.5524677249857126e-05
13.1,6.007440042093856e-05,0.008231925959501566,0.004887099135023401,5.8502131273106666e-05
13.105,0.00010106558807295604,0.00810295572726966,-0.0691304215959065,0.00010423476181147431
13.11,0.00014025988673809528,0.007540621743542501,-0.11780498983008594,0.00014681626232356914
13.115,0.00017675176960697223,0.0069249058289688,-0.1247533153502291,0.00017831106452333243
13.120000000000001,0.0002097837057698391,0.00629308859004021,-0.1777750677038124,0.0002107792524380177
13.125,0.00023842406436763074,0.005147155151930676,-0.22839275316096277,0.0002413996573006477
13.13,0.0002612492989089137,0.004009161058430582,-0.20754920590869003,0.00026548682922922516
13.135,0.00027893482516919295,0.0030716630928437757,-0.22753621950713457,0.0002763590527230146
13.14,0.00029115741634089243,0.0017337988633592365,-0.30163906717284267,0.0002992748621810927
13.145,0.00029566482931969533,5.527242111534906e-05,-0.31720524648715615,0.0003000997653293317
13.15,0.0002920448829210383,-0.0014382536015123252,-0.26900822362553156,0.00028822115999469074
13.155000000000001,0.00028181010221100904,-0.0026348098151399665,-0.23504023834064725,0.000279015240860344
13.16,0.00026571384508925194,-0.0037886559849187977,-0.22648140920064164,0.0002735873781449317
13.165000000000001,0.00024397303437332857,-0.004899623907146383,-0.16505881206164358,0.0002468770142049543
13.17,0.00021785902089902913,-0.0054392441055352335,-0.08232012764733398,0.00021619061709046524
13.175,0.00018991189860227537,-0.005722825183619723,-0.07859859018906823,0.00019014017566907905
13.18,0.00016020241174532758,-0.006225230007425916,-0.0795115259018874,0.0001623079434474967
13.185,0.00012832116945934608,-0.006517940442638597,-0.10997790036463197,0.00013081314124773342
13.19,9.380657487830834e-05,-0.0073250090110722355,-0.13543130052737312,9.763553662556267e-05
13.195,5.5555286194998675e-05,-0.007872253447912328,-0.020892241776330166,5.6225398583967147e-05
13.200000000000001,1.6848284906850972e-05,-0.007533931428835537,0.07648773706997909,1.7636429309348852e-05
13.205,-1.9617825319938963e-05,-0.007107376077212537,0.03658074833829483,-2.0639076768938645e-05
13.21,-5.526976857787276e-05,-0.007168123945452589,0.0010909975172311744,-5.787520488044506e-05
13.215,-9.09940810861058e-05,-0.007096466102040225,0.022149247771606657,-9.372549570291002e-05
13.22,-0.0001261291287616341,-0.006946631467736522,0.04364770324176599,-0.00012652364487689087
13.225,-0.0001602099181618525,-0.006659989069622565,0.1006661080257573,-0.0001592393037360478
13.23,-0.00019179973700882358,-0.005939970387478949,0.1394501388616882,-0.0001958650035178574
13.235,-0.00021980887786500415,-0.005265487681005683,0.1494893968038844,-0.0002140788650309735
13.24,-0.00024429608495467195,-0.004445076419440105,0.23221209859930397,-0.000246233589749328
13.245000000000001,-0.0002630680111893929,-0.0029433666950126436,0.2886813430503761,-0.0002654703311662604
13.25,-0.00027409979969135386,-0.0015582629889363436,0.29311100668260376,-0.00027418130841166374
13.255,-0.0002783843425159553,-1.2256628186605855e-05,0.34223237364100256,-0.0002850040377165588
13.26,-0.00027364959127149574,0.0018640607474736818,0.3565454392241406,-0.0002726304904929745
13.265,-0.00026012315731955594,0.0035531977640548,0.2987567305165408,-0.00026289663334375487
13.27,-0.0002388005822972258,0.0048516280526390895,0.24469587536944754,-0.00024417133187873056
13.275,-0.0002119091400945416,0.006000156517749275,0.196986368480917,-0.00021150516720846798
13.280000000000001,-0.00017942112641242412,0.006821491737448259,0.15810391539484236,-0.00017902048123081795
13.285,-0.0001437383712830085,0.007581195671697699,0.155501460790026,-0.00013830326183374313
13.290000000000001,-0.00010366490646986507,0.00837650634534852,0.13202538607847417,-0.00010316238771876367
13.295,-6.04107100888418e-05,0.00890144953248244,0.05724967560431955,-5.9937462751042447e-05
13.3,-1.5532675933806756e-05,0.008949003101391715,-0.05602402430928757,-1.5409190809103673e-05
13.305,2.7867521180798886e-05,0.008341209289389565,-0.09821662258243084,2.0655574831903426e-05
13.31,6.867060033514393e-05,0.007966836875567406,-0.10320366659065765,6.887941287795271e-05
13.315,0.00010694664746858558,0.007309172623482988,-0.13208646927180936,0.00010680845963397985
13.32,0.00014166882282524616,0.006645972182849313,-0.18009547164954354,0.0001412564151044386
13.325000000000001,0.00017238659072473534,0.005508217906987553,-0.21176249096892608,0.00017006203304094288
13.33,0.0001970935005259279,0.004528347273160052,-0.2211885025498715,0.00019866967422186983
13.335,0.00021701552095120053,0.003296332881488838,-0.25197417324321114,0.00021427684178655087
13.34,0.00022997661310317067,0.002008605540727941,-0.2078644605182058,0.00023194626722182926
13.345,0.00023803023446094152,0.00121768827630678,-0.2018468950198846,0.00023912292461150819
13.35,0.0002413598248216726,-9.863409470905354e-06,-0.2468811590072218,0.0002452767020973708
13.355,0.00023794714374651533,-0.001251123313765438,-0.21811015028540687,0.00023664821516679131
13.36,0.00022939205830558185,-0.002190964912324974,-0.20805230725634405,0.00023313412775529337
13.365,0.00021570754180877185,-0.0033316463863288783,-0.25293948905497426,0.00021630610353121869
13.370000000000001,0.0001957387636252243,-0.004720359802874717,-0.31047233703225835,0.00019553504225856182
13.375,0.0001677966639797044,-0.006436369756651462,-0.273289157951739,0.00016540957928487518
13.38,0.00013257322915950765,-0.007453251382392107,-0.17758309672419045,0.000133683804203605
13.385,9.349978238866981e-05,-0.008212200723893366,-0.14931613523919818,9.217467778422079e-05
13.39,5.0340448689547874e-05,-0.008946412734784089,-0.08310363590768986,5.0269597853681894e-05
13.395,5.243628103981739e-06,-0.009043237082970265,0.01175107411838655,7.424128334150592e-06
13.4,-3.962050920028793e-05,-0.008828901993600223,0.0683185884044089,-3.9710837556223274e-05
13.405000000000001,-8.261148797588275e-05,-0.008360051198926176,0.0893623651856407,-8.173140392751563e-05
13.41,-0.00012334427707773733,-0.007935278341743816,0.13478191652481694,-0.00011911601460570505
13.415000000000001,-0.00016097602992950764,-0.007012232033678007,0.21772860788450613,-0.0001594042843656956
13.42,-0.000193052791973715,-0.005757992262898755,0.2472537196846568,-0.00019495761005479455
13.425,-0.00021870218413686372,-0.004539694836831439,0.262400771407046,-0.00021983668900568142
